'Global_h'
3.2199999999999998
3.1
2.6399999999999997
2.2199999999999998
2.02
1.9
1.9600000000000002
2.1399999999999997
2.12
1.78
1.6400000000000001
2.06
2.5200000000000005
2.78
2.7600000000000002
2.64
2.62
2.6
2.4200000000000004
2.34
2.3
2.2600000000000002
2.22
2.44
2.5
2.38
2.54
2.62
2.48
2.04
1.02
0.5
0.8400000000000001
1.3800000000000001
1.9600000000000002
2.2800000000000002
1.7
1.7399999999999998
1.7600000000000002
1.9
2.0599999999999996
1.78
1.52
1.4
1.6
1.7600000000000002
2.02
1.98
1.92
1.6199999999999999
1.12
0.48
0.24
-0.04
-0.32
-0.19999999999999998
0.18
0.66
0.48
0.12
-0.16
0.12000000000000002
0.14
0.4800000000000001
0.45999999999999996
0.6599999999999999
1.22
2.38
3.8
5.26
6.5200000000000005
7.459999999999999
10.4
15.959999999999999
17.82
16.18
15.88
11.98
10.96
13.86
22.1
32.9
71.16
80.66
66.4
78.42
109.06000000000002
119.72
153.57999999999998
249.97999999999996
301.18
321.86
148.11999999999998
202.28000000000003
216.45999999999998
373.88
396.08000000000004
394.88
505.82000000000005
381.58000000000004
348.0
288.6
515.24
398.24000000000007
571.22
675.4000000000001
547.5
261.71999999999997
388.15999999999997
328.71999999999997
323.88
334.08
370.3
358.32
292.76000000000005
351.94
629.76
780.5000000000001
531.24
459.7
618.9599999999999
937.1
699.32
516.92
432.98
592.4799999999999
847.8399999999999
357.88
588.76
716.76
590.38
734.22
1073.3799999999999
945.14
788.2
821.8
1136.7400000000002
1083.78
1050.34
955.0200000000001
482.3
1095.28
979.0799999999999
936.9
1107.8799999999999
1145.08
1114.8799999999999
1196.72
918.5600000000001
530.38
395.58000000000004
808.3399999999999
481.73999999999995
307.9
328.2
647.74
458.9799999999999
815.7
895.36
261.52000000000004
203.88
289.4
214.61999999999998
149.07999999999998
157.86
202.92
176.08
112.38
154.22
247.34
354.62
192.56
222.5
263.32
335.18
897.6600000000002
561.0600000000001
344.24
650.0600000000001
758.4
741.04
943.54
742.52
524.64
356.32000000000005
330.2
288.21999999999997
265.14
209.7
162.68
274.62
254.98000000000002
294.12
232.02000000000004
116.31999999999998
123.0
134.12
118.5
146.22
120.17999999999999
90.47999999999999
96.93999999999998
111.66
136.9
205.92
277.4
221.68
146.62
135.8
164.62000000000003
189.26
229.9
248.35999999999999
219.34
201.06
150.1
117.72
116.72
111.67999999999999
105.8
127.35999999999999
221.71999999999997
319.64
272.32
109.94000000000001
89.62
136.6
83.97999999999999
76.68
66.58
50.82
38.54
25.4
16.839999999999996
12.34
11.84
11.440000000000001
9.02
6.68
5.540000000000001
2.7
1.7399999999999998
1.64
1.52
0.8399999999999999
0.4
0.45999999999999996
-0.06000000000000001
-0.32
-0.58
-0.6
-0.02000000000000001
0.28
0.24
0.6399999999999999
1.1600000000000001
1.02
0.9200000000000002
0.72
1.04
1.2
1.16
1.3400000000000003
1.46
1.3199999999999998
1.1400000000000001
0.9400000000000001
1.3399999999999999
1.7
1.7399999999999998
1.36
1.02
0.74
0.7799999999999999
0.8400000000000001
0.9200000000000002
0.78
0.74
0.9
1.1400000000000001
0.48
0.36000000000000004
0.7200000000000001
0.42000000000000004
0.42000000000000004
0.72
0.86
0.8800000000000001
0.72
0.74
1.1
1.52
1.8
2.06
1.78
1.08
1.0399999999999998
1.56
1.6600000000000001
1.8
1.9
1.42
1.22
1.1
1.3400000000000003
1.18
0.76
0.6799999999999999
0.54
0.76
1.56
0.64
0.54
0.72
0.52
0.54
0.6799999999999999
0.74
0.7599999999999999
0.9400000000000001
1.14
1.08
0.76
0.38
0.8
1.0
1.3
1.5400000000000003
1.1600000000000001
1.42
1.3599999999999999
1.2799999999999998
1.3399999999999999
1.1800000000000002
1.1199999999999999
0.9
1.06
0.78
0.86
0.4
0.27999999999999997
0.6
0.58
0.86
0.9800000000000001
0.45999999999999996
0.24
0.5199999999999999
0.6
0.76
0.7
0.8400000000000001
1.04
1.44
2.7399999999999998
3.4
4.08
5.68
8.82
11.76
15.539999999999997
20.520000000000003
28.18
32.940000000000005
33.12
31.22
50.6
62.660000000000004
68.84
69.28
89.76
96.0
113.74000000000001
83.62000000000002
209.06
270.76000000000005
300.86
320.2
340.5
246.94
365.38
382.4599999999999
403.23999999999995
428.06000000000006
444.93999999999994
455.0
462.41999999999996
486.78000000000003
534.8399999999999
454.9
580.4399999999999
289.32000000000005
421.06000000000006
431.64
470.66
492.96000000000004
290.16
264.56000000000006
250.14000000000001
578.76
294.24
219.06
459.15999999999997
226.11999999999998
365.46
224.21999999999997
261.15999999999997
447.58000000000004
809.12
867.28
909.24
957.5
1104.92
1015.3400000000001
925.6800000000001
932.0600000000001
920.1
750.3799999999999
525.0
617.9
408.44
918.4799999999999
999.5
957.8799999999999
1116.7800000000002
1008.5
940.72
886.0
990.9599999999998
953.5799999999999
973.6200000000001
946.4
944.1600000000001
731.98
756.56
836.9399999999999
1039.56
1029.92
1057.56
969.78
820.18
1102.92
775.9800000000001
460.4
559.52
884.6600000000001
763.9799999999999
997.18
463.32000000000005
722.1600000000001
921.9599999999998
1054.72
1123.5400000000002
1152.3799999999999
1148.6200000000001
1157.2400000000002
1153.76
1096.88
1109.6599999999999
1053.36
1033.8600000000001
1030.28
1039.06
1065.44
983.1600000000001
1066.26
1118.04
1016.4599999999998
959.76
861.14
703.6999999999999
546.52
434.25999999999993
624.4
738.12
777.34
497.28000000000003
434.28000000000003
351.82
283.41999999999996
262.7
318.06000000000006
449.24000000000007
315.46000000000004
482.32000000000005
393.12
656.78
735.4
546.36
622.3199999999999
704.3399999999999
694.2
650.5600000000001
600.56
578.5
559.98
530.22
510.52
491.2
471.2
453.74000000000007
434.16
416.4599999999999
386.04
376.4
361.5
339.64
318.6
300.66
284.04
267.53999999999996
231.4
184.04
237.5
207.1
197.04000000000002
159.56
147.9
107.23999999999998
73.12
57.2
47.760000000000005
39.42
29.360000000000003
19.919999999999998
17.18
11.580000000000002
7.06
3.5599999999999996
3.2600000000000002
2.4799999999999995
0.34
-1.52
-1.8
-1.1800000000000002
-1.44
-1.6800000000000002
-1.4000000000000001
-1.22
-0.74
0.02
-0.12000000000000002
-0.039999999999999994
-0.12000000000000002
-0.56
-0.45999999999999996
-0.38
-0.06
0.29999999999999993
0.86
1.6800000000000002
1.98
2.58
2.5
2.4
2.66
2.5
2.6599999999999997
2.3800000000000003
2.46
2.62
2.4400000000000004
2.46
2.28
2.18
2.2399999999999998
2.18
2.16
2.34
2.46
2.5
2.52
2.3199999999999994
2.2399999999999998
2.54
2.4799999999999995
2.5200000000000005
2.4200000000000004
2.2
2.34
2.2600000000000002
2.38
2.32
2.22
2.3
2.4
2.4799999999999995
2.5799999999999996
2.54
2.54
2.36
2.5
2.4799999999999995
2.52
2.44
2.5
2.5
2.7800000000000002
2.54
2.54
2.4799999999999995
2.5599999999999996
2.58
2.5200000000000005
2.4200000000000004
2.7199999999999998
2.48
2.54
2.6
2.64
2.4200000000000004
2.3600000000000003
2.58
2.62
2.56
2.48
2.6
2.62
2.6
2.5
2.5
2.46
2.3600000000000003
2.38
2.3200000000000003
2.4
2.3600000000000003
2.24
2.56
2.6399999999999997
2.6399999999999997
2.54
2.5
2.4
2.22
2.28
2.3200000000000003
2.3600000000000003
2.4200000000000004
2.4400000000000004
2.5
2.98
3.12
3.88
5.199999999999999
6.6
10.2
17.159999999999997
18.380000000000003
13.919999999999998
13.86
18.28
22.9
24.339999999999996
28.060000000000002
37.16
46.96
58.720000000000006
58.4
63.379999999999995
67.46000000000001
70.08000000000001
73.97999999999999
73.96000000000001
86.0
103.22
116.28
115.6
126.08
148.2
153.7
152.44
148.23999999999998
170.46
189.17999999999998
185.76
217.6
258.3
263.53999999999996
269.73999999999995
285.74
294.64
309.82
671.14
670.8799999999999
932.24
297.24000000000007
707.24
688.88
792.0799999999999
819.8799999999999
850.1199999999999
729.36
437.43999999999994
762.3
875.3399999999999
876.9799999999999
888.28
899.4399999999999
916.3599999999999
923.6
935.4200000000001
947.2
961.3999999999999
973.0200000000001
982.3399999999999
991.5400000000002
1000.76
1008.32
1021.0799999999999
1028.8799999999999
1038.22
1052.22
1062.6
1065.8600000000001
1072.7400000000002
1078.8799999999999
1083.2000000000003
1089.96
1097.84
1101.1799999999998
1103.62
1109.2800000000002
1114.8600000000001
1121.4199999999996
1124.8200000000002
1123.1599999999999
1125.06
1120.08
1118.8
1116.7
1114.4
1120.0
1123.48
1117.6399999999999
1115.0600000000002
1116.3
1112.7400000000002
1102.0
1070.8399999999997
1077.5399999999997
1066.44
1082.5
1088.06
1070.12
1081.48
1052.84
774.1600000000001
1047.3799999999999
1072.1
871.46
927.2800000000001
920.2800000000001
938.4799999999999
814.5
885.1200000000001
975.78
989.9
861.0199999999999
890.9399999999999
817.6000000000001
